"Elevation","Soil_Type","Horizontal_Distance_To_Roadways","Horizontal_Distance_To_Fire_Points","Area_Of_Wilderness","Horizontal_Distance_To_Hydrology","Hillshade_3pm","Aspect","Cover_Type"
0.223,4,0.042,0.217,4,0.061,0.335,0.322,4
0.215,14,0.152,0.11,4,0,0.65,0.944,6
0.241,5,0.149,0.188,4,0.03,0.299,0.319,6
0.284,10,0.162,0.19,4,0.193,0.862,0.817,6
0.299,6,0.14,0.165,4,0.322,0.705,0.756,3
0.267,3,0.069,0.071,4,0.077,0.409,0.35,3
0.739,38,0.605,0.566,1,0.021,0.752,0.889,7
0.51,13,0.33,0.082,3,0.116,0.37,0.325,5
0.214,3,0.211,0.083,4,0.021,0.524,0.447,4
0.208,17,0.202,0.075,4,0,0.543,0.089,4
0.262,10,0.152,0.044,4,0.215,0.783,0.697,6
0.198,16,0.056,0.094,4,0,0.575,0.033,4
0.211,10,0.047,0.101,4,0.021,0.846,0.769,3
0.221,4,0.042,0.214,4,0.048,0.323,0.317,4
0.324,6,0.067,0.208,4,0.116,0.563,0.053,3
0.268,10,0.14,0.145,4,0.322,0.673,0.942,6
0.286,10,0.16,0.191,4,0.195,0.87,0.781,6
0.297,6,0.121,0.147,4,0.413,0.445,0.389,3
0.286,3,0.095,0.116,4,0.329,0.594,0.503,3
0.74,39,0.631,0.564,1,0.089,0.602,0.989,7
0.517,13,0.331,0.083,3,0.137,0.382,0.294,5
0.207,3,0.219,0.088,4,0,0.571,0.464,4
0.218,10,0.194,0.066,4,0.021,0.665,0.944,6
0.205,16,0.051,0.095,4,0,0.717,0.903,4
0.269,3,0.075,0.096,4,0.211,0.465,0.428,3
0.542,32,0.228,0.023,3,0.089,0.634,0.7,2
0.52,13,0.334,0.081,3,0.136,0.382,0.258,5
0.228,3,0.208,0.11,4,0.068,0.413,0.414,3
0.208,3,0.223,0.09,4,0,0.496,0.35,3
0.307,5,0.06,0.203,4,0,0.303,0.228,4
0.312,10,0.07,0.191,4,0.091,0.669,0.942,6
0.215,10,0.153,0.119,4,0.064,0.748,0.903,6
0.236,10,0.139,0.198,4,0,0.591,0.008,4
0.71,38,0.55,0.561,1,0.043,0.776,0.861,7
0.713,38,0.546,0.559,1,0.064,0.685,0.925,7
0.284,2,0.124,0.124,4,0.195,0.531,0.244,3
0.206,17,0.223,0.089,4,0,0.634,0.875,4
0.251,10,0.14,0.211,4,0.061,0.783,0.811,6
0.276,10,0.15,0.206,4,0.155,0.756,0.869,6
0.761,39,0.591,0.578,1,0.086,0.693,0.756,7
0.736,39,0.571,0.568,1,0.064,0.106,0.211,7
0.302,10,0.038,0.243,4,0.195,0.85,0.811,3
0.312,5,0.051,0.212,4,0,0.457,0.303,4
0.221,10,0.143,0.125,4,0.021,0.717,0.919,6
0.249,10,0.134,0.136,4,0.193,0.768,0.883,6
0.755,40,0.608,0.584,1,0,0.681,0.828,7
0.612,29,0.101,0.243,1,0.336,0.177,0.244,1
0.544,32,0.32,0.075,3,0.116,0.457,0.264,5
0.21,17,0.216,0.094,4,0,0.65,0.947,4
0.241,5,0.12,0.146,4,0,0.311,0.244,4
0.271,10,0.138,0.217,4,0.107,0.866,0.789,6
0.287,2,0.114,0.113,4,0.192,0.567,0.125,3
0.326,6,0.057,0.206,4,0.077,0.563,0.067,6
0.264,10,0.127,0.132,4,0.168,0.445,0.103,6
0.281,6,0.131,0.18,4,0.322,0.654,0.556,3
0.254,3,0.165,0.143,4,0.144,0.472,0.408,3
0.22,10,0.21,0.097,4,0.03,0.693,0.925,6
0.306,2,0.122,0.021,4,0.204,0.78,0.847,6
0.266,1,0.076,0.064,4,0.107,0.22,0.272,3
0.317,5,0.038,0.227,4,0.03,0.445,0.197,4
0.247,14,0.111,0.156,4,0,0.524,0.114,4
0.225,10,0.13,0.136,4,0,0.543,0.278,4
0.278,10,0.117,0.153,4,0.258,0.728,0.911,6
0.304,6,0.111,0.167,4,0.283,0.776,0.864,6
0.77,39,0.511,0.521,1,0.237,0.724,0.914,7
0.295,10,0.135,0.009,4,0.215,0.811,0.836,6
0.32,5,0.034,0.233,4,0.061,0.476,0.183,3
0.323,6,0.057,0.211,4,0.021,0.5,0.286,6
0.257,10,0.123,0.138,4,0.089,0.409,0.117,6
0.757,40,0.614,0.569,1,0.064,0.614,0,7
0.673,29,0.238,0.441,1,0.382,0.913,0.803,1
0.328,10,0.034,0.226,4,0.077,0.705,0.906,6
0.326,6,0.048,0.217,4,0.048,0.476,0.211,6
0.237,10,0.121,0.144,4,0.021,0.386,0.133,4
0.278,6,0.103,0.198,4,0.107,0.319,0.236,6
0.274,6,0.122,0.227,4,0.096,0.732,0.653,3
0.264,3,0.064,0.13,4,0.28,0.307,0.167,6
0.709,39,0.225,0.404,1,0.183,0.512,0.114,1
0.535,32,0.316,0.075,3,0.021,0.457,0.231,1
0.233,10,0.215,0.088,4,0.107,0.72,0.892,6
0.303,10,0.021,0.216,4,0.193,0.819,0.856,3
0.277,6,0.085,0.152,4,0.384,0.575,0.139,3
0.757,40,0.617,0.563,1,0.107,0.61,0.022,7
0.744,40,0.57,0.536,1,0.043,0.508,0.033,7
0.549,32,0.163,0.036,3,0.061,0.677,0.742,2
0.261,10,0.186,0.046,4,0.061,0.858,0.761,6
0.287,10,0.144,0.006,4,0.198,0.823,0.708,6
0.24,2,0.06,0.08,4,0,0.476,0.169,4
0.324,6,0.066,0.21,4,0.089,0.508,0.322,3
0.261,10,0.115,0.159,4,0.13,0.791,0.875,6
0.303,10,0.1,0.17,4,0.24,0.697,0.919,6
0.277,6,0.092,0.161,4,0.412,0.583,0.389,3
0.757,40,0.607,0.552,1,0.144,0.535,0.225,7
0.239,10,0.218,0.084,4,0.096,0.626,0.972,6
0.25,1,0.074,0.067,4,0,0.354,0.267,4
0.245,2,0.065,0.076,4,0,0.48,0.106,3
0.315,6,0.021,0.252,4,0.193,0.606,0.994,3
0.314,6,0.027,0.259,4,0.198,0.598,0.997,3
0.33,6,0.025,0.279,4,0.258,0.705,0.869,3
0.281,10,0.104,0.155,4,0.061,0.366,0.142,6
0.258,10,0.106,0.155,4,0,0.354,0.233,4
0.263,10,0.115,0.16,4,0.096,0.634,0.964,6
0.277,6,0.092,0.21,4,0.089,0.362,0.258,6
0.244,10,0.216,0.076,4,0.077,0.606,0.981,6
0.255,1,0.079,0.064,4,0,0.425,0.158,4
0.318,6,0.021,0.253,4,0.215,0.571,0.019,3
0.327,6,0.033,0.234,4,0.03,0.555,0.156,6
0.295,6,0.085,0.202,4,0.137,0.378,0.294,6
0.265,11,0.105,0.212,4,0.086,0.728,0.906,6
0.283,6,0.103,0.176,4,0.442,0.488,0.133,6
0.609,29,0.284,0.463,1,0.068,0.815,0.839,1
0.654,29,0.154,0.307,1,0.137,0.362,0.331,1
0.535,13,0.321,0.057,3,0.068,0.366,0.153,1
0.247,2,0.059,0.085,4,0.061,0.445,0.192,3
0.273,10,0.097,0.163,4,0,0.264,0.197,4
0.257,5,0.09,0.206,4,0,0.598,0.025,4
0.287,10,0.126,0.21,4,0.258,0.689,0.925,6
0.232,3,0.178,0.123,4,0.043,0.291,0.222,3
0.216,17,0.187,0.115,4,0,0.276,0.233,4
0.239,10,0.203,0.098,4,0.064,0.933,0.761,6
0.26,10,0.209,0.07,4,0.061,0.654,0.953,6
0.279,10,0.171,0.036,4,0.048,0.839,0.783,6
0.286,10,0.101,0.175,4,0.168,0.764,0.892,6
0.26,5,0.087,0.201,4,0,0.622,0.983,4
0.258,10,0.22,0.083,4,0.125,0.732,0.889,6
0.287,10,0.111,0.205,4,0.204,0.693,0.917,6
0.264,3,0.076,0.166,4,0.298,0.425,0.347,6
0.624,29,0.293,0.451,1,0.086,0.894,0.817,1
0.255,3,0.131,0.124,4,0.116,0.362,0.389,3
0.217,3,0.186,0.117,4,0.021,0.224,0.208,4
0.258,10,0.215,0.089,4,0.107,0.78,0.783,6
0.276,10,0.189,0.055,4,0.03,0.634,0.967,6
0.277,10,0.185,0.051,4,0.021,0.638,0.961,6
0.337,6,0.013,0.258,4,0.221,0.626,0.972,3
0.303,6,0.072,0.198,4,0.096,0.461,0.314,6
0.535,10,0.081,0.33,3,0,0.48,0.353,2
0.28,10,0.198,0.064,4,0.077,0.618,0.981,6
0.241,2,0.051,0.098,4,0.15,0.413,0.183,3
0.291,10,0.09,0.184,4,0.168,0.657,0.95,6
0.285,6,0.063,0.189,4,0.043,0.567,0.464,6
0.266,11,0.072,0.188,4,0,0.575,0.017,4
0.267,11,0.074,0.189,4,0.021,0.661,0.944,6
0.298,10,0.112,0.2,4,0.259,0.752,0.858,6
0.235,10,0.047,0.153,4,0.152,0.374,0.133,6
0.255,3,0.118,0.11,4,0.136,0.402,0.325,3
0.22,17,0.16,0.143,4,0,0.579,0.486,4
0.282,1,0.085,0.07,4,0.096,0.26,0.247,3
0.273,6,0.064,0.184,4,0,0.484,0.103,4
0.219,17,0.169,0.136,4,0,0.602,0.05,4
0.25,10,0.205,0.094,4,0.061,0.843,0.661,6
0.311,6,0.131,0.044,4,0.122,0.579,0.017,3
0.288,6,0.056,0.183,4,0,0.524,0.178,4
0.281,10,0.09,0.186,4,0.173,0.728,0.711,6
0.289,10,0.097,0.188,4,0.211,0.811,0.722,6
0.293,10,0.101,0.189,4,0.231,0.803,0.769,6
0.305,6,0.11,0.201,4,0.364,0.354,0.225,6
0.57,32,0.379,0.214,3,0.289,0.425,0.214,1
0.289,6,0.051,0.178,4,0.021,0.516,0.064,6
0.28,11,0.066,0.176,4,0.077,0.551,0.017,6
0.299,10,0.102,0.187,4,0.259,0.839,0.792,6
0.274,10,0.082,0.184,4,0.259,0.402,0.111,6
0.27,10,0.078,0.181,4,0.251,0.358,0.122,6
0.22,14,0.021,0.15,4,0,0.358,0.175,4
0.254,3,0.114,0.105,4,0.091,0.358,0.347,3
0.269,10,0.075,0.182,4,0.221,0.386,0.144,6
0.313,6,0.069,0.185,4,0.048,0.472,0.314,6
0.305,6,0.057,0.179,4,0,0.472,0.247,4
0.291,11,0.054,0.167,4,0.091,0.524,0.025,6
0.298,10,0.098,0.179,4,0.28,0.815,0.664,6
0.222,14,0.025,0.158,4,0,0.484,0.181,6
0.609,29,0.119,0.286,1,0.068,0.461,0.208,1
0.506,17,0.138,0.328,3,0,0.543,0.358,2
0.222,17,0.134,0.125,4,0,0.622,0.981,4
0.59,29,0.094,0.264,1,0.064,0.429,0.211,1
0.518,32,0.119,0.344,3,0.089,0.492,0.267,2
0.255,10,0.182,0.111,4,0.03,0.5,0.033,6
0.32,10,0.18,0.071,4,0.15,0.803,0.803,6
0.297,10,0.036,0.159,4,0.107,0.709,0.903,6
0.272,1,0.083,0.194,4,0.173,0.429,0.319,6
0.231,17,0.08,0.068,4,0,0.48,0.094,4
0.24,10,0.162,0.125,4,0.043,0.26,0.208,6
0.246,2,0.067,0.107,4,0.061,0.472,0.253,3
0.309,11,0.048,0.167,4,0.048,0.591,0.006,6
0.298,10,0.066,0.158,4,0.215,0.591,0.003,6
0.27,1,0.084,0.197,4,0.155,0.437,0.322,6
0.254,1,0.064,0.186,4,0.107,0.394,0.381,6
0.228,10,0.03,0.168,4,0.068,0.449,0.128,6
0.23,3,0.087,0.077,4,0,0.709,0.636,4
0.223,17,0.114,0.11,4,0,0.567,0.375,4
0.252,10,0.155,0.119,4,0.086,0.48,0.125,6
0.268,10,0.188,0.101,4,0.021,0.839,0.722,6
0.229,17,0.084,0.078,4,0,0.551,0.344,4
0.267,10,0.18,0.109,4,0.021,0.559,0.006,6
0.641,32,0.077,0.109,3,0.245,0.642,0.536,2
0.224,17,0.102,0.103,4,0,0.516,0.325,4
0.642,29,0.364,0.389,1,0.224,0.673,0.942,1
0.499,32,0.155,0.353,3,0.107,0.524,0.208,2
0.289,2,0.121,0.171,4,0.231,0.465,0.35,6
0.236,14,0.055,0.193,4,0,0.618,0.986,4
0.605,23,0.076,0.122,3,0.086,0.728,0.736,2
0.487,17,0.135,0.344,3,0.043,0.524,0.222,2
0.231,10,0.073,0.079,4,0.021,0.327,0.278,6
0.258,10,0.15,0.109,4,0.03,0.374,0.064,6
0.285,10,0.191,0.101,4,0.03,0.835,0.747,2
0.25,2,0.08,0.118,4,0,0.52,0.153,4
0.239,1,0.064,0.202,4,0,0.606,0.2,4
0.597,23,0.4,0.377,1,0.086,0.764,0.856,1
0.546,33,0.102,0.296,3,0.322,0.504,0.439,5
0.241,10,0.047,0.199,4,0.048,0.622,0.969,6
0.229,17,0.079,0.094,4,0,0.543,0.422,4
0.23,10,0.087,0.101,4,0.021,0.756,0.886,6
0.289,10,0.17,0.12,4,0.061,0.89,0.767,6
0.32,1,0.128,0.101,4,0.125,0.256,0.289,3
0.575,32,0.422,0.101,3,0.243,0.76,0.686,2
0.228,17,0.07,0.088,4,0.021,0.539,0.069,4
0.308,10,0.193,0.107,4,0.086,0.882,0.803,2
0.728,39,0.264,0.405,1,0.116,0.307,0.292,1
0.652,29,0.199,0.369,1,0,0.417,0.325,1
0.535,33,0.117,0.309,3,0.258,0.72,0.608,5
0.241,10,0.083,0.094,4,0.048,0.807,0.881,6
0.275,10,0.111,0.085,4,0.152,0.685,0.928,6
0.286,10,0.129,0.089,4,0.137,0.583,0.992,6
0.274,10,0.158,0.113,4,0.03,0.878,0.819,6
0.326,6,0.059,0.123,4,0.387,0.551,0.133,6
0.582,32,0.156,0.083,3,0.245,0.602,0.019,2
0.581,32,0.433,0.116,3,0.237,0.681,0.786,1
0.608,31,0.07,0.08,3,0.061,0.402,0.236,1
0.617,32,0.098,0.152,3,0.24,0.657,0.55,2
0.529,33,0.116,0.299,3,0.236,0.524,0.458,5
0.419,11,0.008,0.115,3,0.043,0.543,0.306,5
0.238,10,0.066,0.093,4,0.021,0.354,0.075,6
0.289,1,0.116,0.12,4,0.021,0.252,0.186,3
0.279,1,0.109,0.124,4,0,0.335,0.147,4
0.264,10,0.099,0.118,4,0.03,0.417,0.133,3
0.529,33,0.126,0.316,3,0.215,0.638,0.533,5
0.529,33,0.128,0.32,3,0.215,0.622,0.519,5
0.26,10,0.056,0.089,4,0.061,0.248,0.1,6
0.271,10,0.149,0.104,4,0,0.669,0.903,6
0.287,1,0.115,0.125,4,0,0.319,0.161,4
0.429,17,0.004,0.099,3,0.24,0.567,0.081,5
0.427,17,0.009,0.106,3,0.177,0.571,0.069,5
0.424,11,0.018,0.113,3,0.116,0.539,0.111,5
0.421,11,0.017,0.118,3,0.077,0.512,0.144,5
0.253,10,0.079,0.083,4,0.021,0.815,0.811,6
0.601,23,0.436,0.347,1,0.021,0.701,0.903,1
0.516,33,0.129,0.309,3,0.172,0.598,0.5,5
0.431,17,0.006,0.103,3,0.245,0.587,0.036,5
0.419,11,0.021,0.127,3,0.061,0.524,0.125,5
0.597,13,0.114,0.144,3,0.129,0.697,0.567,2
0.429,11,0.021,0.117,3,0.155,0.543,0.142,5
0.427,11,0.024,0.12,3,0.137,0.528,0.175,5
0.424,11,0.026,0.125,3,0.107,0.524,0.169,5
0.421,11,0.025,0.13,3,0.077,0.52,0.158,5
0.259,10,0.075,0.075,4,0,0.488,0.081,6
0.314,10,0.132,0.132,4,0.021,0.374,0.111,3
0.443,17,0.008,0.101,3,0.366,0.528,0.094,5
0.425,11,0.03,0.128,3,0.122,0.528,0.203,5
0.318,10,0.103,0.062,4,0.215,0.512,0.044,6
0.698,39,0.407,0.34,1,0.107,0.866,0.844,1
0.428,11,0.03,0.126,3,0.168,0.543,0.172,5
0.313,10,0.153,0.107,4,0.048,0.642,0.961,2
0.277,10,0.043,0.087,4,0.152,0.862,0.669,3
0.326,10,0.104,0.06,4,0.15,0.433,0.156,6
0.302,10,0.078,0.047,4,0.144,0.862,0.706,6
0.326,10,0.085,0.047,4,0.215,0.823,0.739,6
0.585,33,0.409,0.131,3,0.077,0.783,0.731,2
0.462,11,0.03,0.122,3,0.384,0.528,0.131,5
0.453,11,0.03,0.122,3,0.461,0.567,0.025,5
0.292,10,0.051,0.066,4,0.086,0.516,0.1,6
0.279,10,0.057,0.056,4,0.021,0.331,0.183,6
0.327,6,0.143,0.147,4,0.048,0.768,0.722,2
0.347,6,0.123,0.146,4,0.156,0.441,0.1,3
0.465,11,0.034,0.127,3,0.394,0.524,0.161,5
0.284,10,0.089,0.092,4,0.168,0.232,0.169,3
0.607,23,0.508,0.32,1,0.021,0.492,0.294,1
0.595,29,0.08,0.215,1,0.38,0.276,0.178,1
0.492,20,0.161,0.308,3,0.021,0.535,0.45,1
0.286,10,0.036,0.073,4,0.152,0.886,0.767,3
0.598,29,0.081,0.215,1,0.395,0.287,0.161,1
0.485,4,0.185,0.366,3,0.043,0.756,0.6,5
0.492,4,0.189,0.373,3,0.077,0.697,0.564,5
0.5,11,0.127,0.42,3,0.156,0.512,0.439,5
0.271,10,0.028,0.079,4,0.15,0.894,0.758,3
0.612,32,0.451,0.192,3,0.236,0.614,0,2
0.504,4,0.169,0.397,3,0.116,0.591,0.508,5
0.498,4,0.135,0.426,3,0.129,0.528,0.467,5
0.457,11,0.051,0.358,3,0.043,0.449,0.406,2
0.43,11,0.063,0.161,3,0.269,0.48,0.206,2
0.298,6,0.039,0.054,4,0.089,0.406,0.139,6
0.778,39,0.417,0.301,1,0.021,0.933,0.783,1
0.251,4,0.013,0.122,4,0.061,0.22,0.267,3
0.528,33,0.181,0.272,3,0.089,0.469,0.058,2
0.481,4,0.131,0.436,3,0.068,0.563,0.494,5
0.719,39,0.094,0.159,3,0.38,0.453,0.208,7
0.289,10,0.021,0.059,4,0.168,0.839,0.667,3
0.304,6,0.026,0.046,4,0.116,0.732,0.667,3
0.572,32,0.287,0.164,3,0.152,0.606,0.022,2
0.698,39,0.103,0.134,3,0.28,0.394,0.233,7
0.55,11,0.074,0.222,3,0.507,0.626,0.519,5
0.551,11,0.075,0.219,3,0.52,0.63,0.522,5
0.547,4,0.079,0.222,3,0.503,0.622,0.519,5
0.655,24,0.496,0.272,1,0.152,0.772,0.867,1
0.681,39,0.115,0.117,3,0.198,0.354,0.236,7
0.519,11,0.081,0.191,3,0.354,0.421,0.272,2
0.431,11,0.07,0.153,3,0.322,0.445,0.114,2
0.275,10,0.006,0.067,4,0.204,0.764,0.872,3
0.668,30,0.119,0.243,1,0.347,0,0.169,1
0.557,23,0.282,0.378,3,0.021,0.559,0.081,1
0.537,4,0.094,0.217,3,0.441,0.555,0.478,5
0.536,4,0.096,0.215,3,0.426,0.543,0.469,5
0.287,4,0.066,0.159,4,0.086,0.638,0.536,3
0.527,4,0.081,0.246,3,0.387,0.673,0.553,5
0.53,4,0.087,0.237,3,0.426,0.579,0.503,5
0.532,4,0.096,0.223,3,0.441,0.587,0.503,5
0.243,10,0.017,0.106,4,0.021,0.748,0.722,3
0.655,29,0.201,0.327,1,0.064,0.602,0.003,1
0.526,11,0.096,0.208,3,0.317,0.559,0.425,5
0.275,4,0.075,0.165,4,0.048,0.642,0.542,3
0.69,39,0.129,0.128,3,0.152,0.319,0.281,7
0.62,24,0.192,0.06,3,0.144,0.602,0.994,1
0.524,11,0.1,0.212,3,0.298,0.614,0.5,5
0.491,11,0.093,0.184,3,0.513,0.555,0.331,1
0.266,4,0.075,0.164,4,0.064,0.476,0.481,3
0.833,40,0.409,0.266,1,0.215,0.634,0.875,1
0.592,31,0.356,0.184,3,0.204,0.787,0.861,2
0.502,4,0.089,0.26,3,0.31,0.713,0.572,5
0.507,4,0.092,0.255,3,0.336,0.634,0.533,5
0.255,4,0.066,0.181,4,0.021,0.406,0.394,3
0.256,10,0.028,0.102,4,0.068,0.807,0.797,3
0.492,4,0.098,0.264,3,0.289,0.681,0.558,5
0.502,4,0.115,0.24,3,0.376,0.681,0.558,5
0.513,4,0.117,0.231,3,0.305,0.74,0.667,5
0.816,40,0.385,0.261,1,0.382,0.39,0.172,1
0.732,39,0.139,0.168,3,0.228,0.472,0.258,7
0.491,4,0.115,0.248,3,0.356,0.677,0.556,5
0.515,11,0.112,0.206,3,0.228,0.571,0.064,5
0.249,4,0.051,0.136,4,0.021,0.567,0.489,3
0.698,39,0.257,0.323,1,0.129,0.354,0.197,1
0.509,32,0.212,0.396,3,0.245,0.437,0.139,1
0.515,11,0.116,0.209,3,0.228,0.539,0.133,5
0.253,16,0.076,0.189,4,0,0.614,0,3
0.728,39,0.148,0.171,3,0.198,0.421,0.322,7
0.436,17,0.069,0.345,3,0,0.508,0.244,5
0.482,4,0.123,0.255,3,0.317,0.748,0.625,5
0.515,11,0.119,0.212,3,0.228,0.52,0.131,5
0.249,17,0.055,0.131,4,0.021,0.594,0.997,3
0.436,17,0.072,0.339,3,0.021,0.551,0.083,5
0.476,4,0.124,0.261,3,0.288,0.744,0.619,5
0.265,4,0.072,0.179,4,0.021,0.327,0.392,3
0.319,6,0.004,0.071,4,0.137,0.752,0.833,3
0.588,31,0.237,0.165,3,0.129,0.465,0.122,1
0.504,4,0.139,0.251,3,0.271,0.843,0.764,5
0.465,4,0.128,0.273,3,0.231,0.74,0.636,5
0.545,30,0.053,0.176,1,0.03,0.449,0.3,1
0.539,30,0.045,0.169,1,0.043,0.366,0.256,1
0.47,11,0.116,0.376,3,0.107,0.469,0.231,2
0.45,17,0.094,0.35,3,0,0.539,0.15,5
0.745,39,0.289,0.288,1,0.279,0.441,0.064,1
0.453,17,0.102,0.352,3,0,0.594,0.103,5
0.445,4,0.123,0.277,3,0.122,0.634,0.531,5
0.411,4,0.07,0.021,3,0.221,0.516,0.369,3
0.308,10,0.025,0.098,4,0.173,0.807,0.756,3
0.446,4,0.132,0.269,3,0.136,0.772,0.658,5
0.473,11,0.145,0.171,3,0.224,0.535,0.086,1
0.436,4,0.101,0.05,3,0.266,0.402,0.283,6
0.42,4,0.094,0.025,3,0.308,0.512,0.397,3
0.339,6,0.008,0.075,4,0.232,0.654,0.944,2
0.808,40,0.34,0.252,1,0.537,0.35,0.1,1
0.609,31,0.257,0.142,3,0.192,0.354,0.189,1
0.536,32,0.267,0.356,3,0.251,0.496,0.147,2
0.46,17,0.118,0.358,3,0.021,0.453,0.214,5
0.488,4,0.155,0.254,3,0.221,0.744,0.6,5
0.44,4,0.106,0.055,3,0.24,0.409,0.253,6
0.424,4,0.102,0.034,3,0.271,0.453,0.228,6
0.418,4,0.098,0.025,3,0.288,0.469,0.308,6
0.413,4,0.095,0.017,3,0.308,0.492,0.361,6
0.289,10,0.043,0.115,4,0.077,0.819,0.819,3
0.74,39,0.182,0.217,3,0.096,0.543,0.394,1
0.645,31,0.245,0.098,3,0.116,0.531,0.075,1
0.478,4,0.155,0.252,3,0.183,0.701,0.569,5
0.484,11,0.153,0.193,3,0.243,0.457,0.144,2
0.7,29,0.545,0.194,1,0.107,0.811,0.792,7
0.612,32,0.362,0.243,3,0.228,0.756,0.8,2
0.464,17,0.127,0.355,3,0,0.504,0.175,5
0.437,17,0.107,0.295,3,0,0.52,0.144,5
0.435,17,0.107,0.292,3,0,0.52,0.108,5
0.431,4,0.14,0.259,3,0.064,0.736,0.6,5
0.474,4,0.16,0.247,3,0.173,0.677,0.556,5
0.474,2,0.132,0.118,3,0.177,0.563,0.25,3
0.424,10,0.107,0.032,3,0.24,0.398,0.164,2
0.415,10,0.103,0.021,3,0.269,0.48,0.144,2
0.395,4,0.081,0.024,3,0.269,0.524,0.392,6
0.68,38,0.62,0.215,1,0.243,0.587,0.981,1
0.53,23,0.282,0.295,3,0.021,0.524,0.108,1
0.422,4,0.138,0.259,3,0.03,0.705,0.589,1
0.68,38,0.587,0.196,1,0.077,0.433,0.083,7
0.618,32,0.338,0.291,3,0.152,0.606,0.006,2
0.578,31,0.278,0.432,3,0.021,0.602,0.011,2
0.548,32,0.285,0.348,3,0.24,0.524,0.131,2
0.469,11,0.139,0.356,3,0.021,0.504,0.236,5
0.331,10,0.123,0.191,4,0.301,0.48,0.1,3
0.305,10,0.08,0.152,4,0.096,0.402,0.064,3
0.297,10,0.049,0.127,4,0.064,0.846,0.847,3
0.533,23,0.291,0.298,3,0,0.63,0.969,1
0.53,11,0.169,0.246,3,0.325,0.539,0.308,2
0.437,10,0.123,0.045,3,0.163,0.472,0.175,2
0.694,38,0.56,0.179,1,0.021,0.846,0.8,7
0.605,29,0.08,0.215,1,0.152,0.154,0.264,1
0.621,32,0.368,0.263,3,0.269,0.543,0.3,1
0.453,4,0.179,0.229,3,0.122,0.693,0.564,5
0.44,4,0.187,0.221,3,0.091,0.693,0.564,5
0.34,10,0.139,0.176,4,0.349,0.563,0.053,3
0.46,17,0.137,0.299,3,0,0.551,0.108,5
0.456,2,0.163,0.132,3,0.021,0.575,0.475,3
0.727,38,0.548,0.34,1,0.13,0.587,0.456,7
0.613,29,0.097,0.229,1,0.219,0.465,0.339,1
0.438,11,0.153,0.099,3,0.021,0.512,0.375,3
0.604,32,0.329,0.283,3,0.107,0.61,0.425,2
0.45,11,0.17,0.131,3,0,0.543,0.375,5
0.399,2,0.093,0.065,3,0.328,0.433,0.375,3
0.546,23,0.32,0.297,3,0.021,0.508,0.069,1
0.521,11,0.198,0.226,3,0.371,0.583,0.461,2
0.462,11,0.182,0.156,3,0.043,0.504,0.117,2
0.724,38,0.539,0.327,1,0.061,0.551,0.242,7
0.662,29,0.145,0.257,1,0.305,0.126,0.267,1
0.511,11,0.218,0.395,3,0.155,0.622,0.978,2
0.713,38,0.545,0.299,1,0,0.492,0.158,7
0.347,17,0.047,0.171,3,0.021,0.567,0.064,6
0.341,17,0.03,0.187,3,0,0.512,0.286,6
0.771,40,0.513,0.381,1,0.048,0.335,0.192,7
0.688,38,0.56,0.258,1,0.021,0.516,0.1,7
0.672,23,0.584,0.217,1,0,0.669,0.811,7
0.408,10,0.204,0.197,3,0,0.469,0.253,5
0.362,17,0.069,0.107,3,0.259,0.598,0.044,5
0.692,38,0.588,0.196,1,0.107,0.76,0.883,7
0.413,2,0.161,0.081,3,0,0.661,0.575,5
0.34,10,0.021,0.207,3,0.043,0.528,0.094,6
0.739,37,0.512,0.338,1,0,0.425,0.117,7
0.736,37,0.513,0.334,1,0,0.5,0.064,7
0.631,32,0.285,0.337,3,0.221,0.642,0.953,2
0.424,4,0.202,0.193,3,0.021,0.39,0.317,5
0.415,10,0.217,0.184,3,0.048,0.531,0.033,5
0.752,38,0.253,0.266,1,0.387,0.535,0.3,1
0.437,4,0.196,0.199,3,0.03,0.417,0.417,5
0.366,10,0.049,0.183,3,0.11,0.476,0.053,6
0.349,10,0.03,0.206,3,0.068,0.433,0.103,6
0.754,37,0.5,0.347,1,0.03,0.362,0.172,7
0.373,17,0.104,0.103,3,0.329,0.543,0.142,5
0.37,10,0.048,0.189,3,0.129,0.457,0.056,6
0.781,39,0.505,0.119,1,0.308,0.772,0.603,1
0.725,38,0.222,0.292,1,0.283,0.386,0.275,1
0.623,23,0.212,0.416,3,0.096,0.528,0.386,1
0.378,17,0.113,0.103,3,0.283,0.488,0.169,5
0.387,11,0.081,0.136,3,0.273,0.657,0.944,3
0.748,39,0.53,0.109,1,0.213,0.693,0.603,1
0.438,10,0.223,0.172,3,0.077,0.638,0.964,5
0.387,2,0.139,0.098,3,0.13,0.543,0.375,5
0.756,35,0.493,0.327,1,0.061,0.61,0.994,7
0.387,17,0.135,0.103,3,0.172,0.626,0.956,5
0.393,2,0.085,0.154,3,0.259,0.606,0,3
0.504,29,0.024,0.12,1,0.086,0.331,0.156,1
0.452,17,0.198,0.234,3,0,0.504,0.292,5
0.434,10,0.217,0.179,3,0.048,0.614,0.986,5
0.437,10,0.221,0.174,3,0.068,0.701,0.911,5
0.357,10,0.047,0.223,3,0.077,0.295,0.161,6
0.352,10,0.047,0.226,3,0.061,0.311,0.161,6
0.342,10,0.047,0.233,3,0.03,0.378,0.169,6
0.558,29,0.062,0.157,1,0.086,0.37,0.108,1
