"Elevation","Soil_Type","Horizontal_Distance_To_Roadways","Horizontal_Distance_To_Fire_Points","Area_Of_Wilderness","Horizontal_Distance_To_Hydrology","Hillshade_3pm","Aspect","Cover_Type"
0.588,23,0.349,0.134,1,0.144,0.559,0.158,1
0.635,22,0.418,0.535,1,0.021,0.563,0.383,1
0.746,38,0.249,0.433,2,0.262,0.449,0.325,1
0.188,10,0.095,0.131,4,0.15,0.862,0.844,6
0.606,33,0.381,0.208,3,0.03,0.512,0.042,1
0.726,23,0.234,0.438,2,0.304,0.35,0.25,1
0.694,31,0.209,0.357,3,0.469,0.748,0.689,1
0.671,32,0.329,0.191,3,0.258,0.528,0.039,1
0.543,13,0.145,0.044,3,0.271,0.839,0.669,2
0.522,29,0.445,0.325,1,0.168,0.669,0.933,2
0.644,23,0.518,0.18,1,0.048,0.697,0.869,1
0.429,12,0.157,0.259,1,0.156,0.685,0.792,2
0.7,22,0.141,0.069,1,0.396,0.512,0.097,1
0.52,30,0.059,0.363,1,0.193,0.185,0.236,5
0.721,23,0.237,0.401,1,0.185,0.677,0.936,1
0.509,12,0.543,0.829,1,0.319,0.488,0.203,2
0.582,32,0.243,0.254,3,0.428,0.803,0.789,2
0.625,29,0.845,0.245,1,0.477,0.717,0.608,2
0.577,23,0.121,0.192,3,0.043,0.445,0.331,2
0.23,2,0.021,0.226,4,0.156,0.488,0.092,3
0.521,30,0.671,0.207,1,0.064,0.543,0.272,2
0.43,30,0.015,0.191,1,0.068,0,0.175,5
0.642,32,0.291,0.129,3,0.336,0.705,0.783,1
0.398,16,0.232,0.9,1,0,0.547,0.411,2
0.544,29,0.28,0.142,1,0.021,0.677,0.867,1
0.481,20,0.505,0.899,1,0.021,0.567,0.281,2
0.662,29,0.413,0.685,1,0.308,0.535,0.275,1
0.554,29,0.691,0.048,1,0.322,0.811,0.731,2
0.649,29,0.827,0.176,1,0.455,0.756,0.8,2
0.59,13,0.149,0.075,3,0.289,0.795,0.631,2
0.532,23,0.186,0.444,1,0.021,0.594,0.047,1
0.699,32,0.036,0.121,3,0.292,0.665,0.625,1
0.581,29,0.111,0.102,1,0.152,0.402,0.161,1
0.543,32,0.168,0.319,3,0.03,0.437,0.158,2
0.377,20,0.11,0.109,1,0.279,0.531,0.092,2
0.663,22,0.034,0.101,2,0.193,0.843,0.808,1
0.458,29,0.282,0.198,1,0.021,0.551,0.103,2
0.44,12,0.321,0.834,1,0.347,0.547,0.175,2
0.563,32,0.057,0.205,3,0.24,0.646,0.558,2
0.392,12,0.146,0.136,1,0.24,0.516,0.108,2
0.699,39,0.371,0.048,3,0.086,0.028,0.256,7
0.44,29,0.031,0.344,1,0.152,0.374,0.283,5
0.517,24,0.83,0.648,1,0.122,0.701,0.922,2
0.429,12,0.296,0.93,1,0.136,0.591,0.125,2
0.628,24,0.394,0.156,3,0.152,0.563,0.008,1
0.509,12,0.343,0.279,1,0.24,0.535,0.275,2
0.61,22,0.039,0.073,2,0.129,0.701,0.886,1
0.739,38,0.194,0.218,2,0.021,0.472,0.261,7
0.545,12,0.584,0.778,1,0.387,0.555,0.044,2
0.79,40,0.221,0.202,3,0.472,0.602,0.997,7
0.585,24,0.422,0.25,3,0.048,0.76,0.861,1
0.239,10,0.234,0.114,4,0.077,0.37,0.086,3
0.528,20,0.568,0.742,1,0.11,0.587,0.083,2
0.086,5,0.036,0.113,4,0.198,0.457,0.014,6
0.591,29,0.71,0.378,1,0.091,0.28,0.161,1
0.732,39,0.211,0.093,3,0.193,0.406,0.475,7
0.566,22,0.032,0.142,1,0.077,0.469,0.353,1
0.172,10,0.006,0.064,4,0.15,0.693,0.922,3
0.488,30,0.043,0.203,1,0.211,0.228,0.158,5
0.418,12,0.191,0.207,1,0.262,0.567,0.075,2
0.352,2,0.156,0.177,3,0.317,0.606,0.436,3
0.501,29,0.686,0.669,1,0.077,0.819,0.861,2
0.575,29,0.806,0.588,1,0.432,0.807,0.722,2
0.541,29,0.5,0.322,1,0.221,0.476,0.147,2
0.478,30,0.287,0.417,1,0.116,0.654,0.764,2
0.736,33,0.56,0.224,3,0.503,0.559,0.486,7
0.626,22,0.782,0.4,1,0.122,0.756,0.689,2
0.468,29,0.267,0.214,1,0.125,0.543,0.111,2
0.371,2,0.33,0.059,3,0.266,0.638,0.539,3
0.659,23,0.628,0.157,3,0.185,0.665,0.625,1
0.242,10,0.191,0.157,4,0.144,0.614,0.983,6
0.555,32,0.392,0.196,3,0.538,0.579,0.011,2
0.354,10,0.185,0.23,3,0.091,0.378,0.133,6
0.645,23,0.043,0.312,2,0.125,0.528,0.058,1
0.705,29,0.215,0.374,1,0.198,0.646,0.958,1
0.64,32,0.015,0.386,2,0.116,0.441,0.392,1
0.628,23,0.255,0.415,3,0.068,0.587,0.075,1
0.666,33,0.179,0.364,3,0.301,0.787,0.719,1
0.609,32,0.322,0.205,3,0.298,0.61,0.5,2
0.247,10,0.089,0.097,4,0.251,0.945,0.753,3
0.663,29,0.788,0.222,1,0.371,0.461,0.336,1
0.595,32,0.11,0.139,3,0.089,0.732,0.633,2
0.489,29,0.236,0.299,1,0.129,0.48,0.239,2
0.57,32,0.333,0.333,3,0.15,0.724,0.831,2
0.743,38,0.155,0.373,1,0.336,0.551,0.092,7
0.306,10,0.034,0.021,4,0.068,0.744,0.836,3
0.288,10,0.142,0.063,4,0.286,0.819,0.781,6
0.544,33,0.123,0.102,3,0.298,0.138,0.181,2
0.583,33,0.283,0.41,3,0.156,0,0.289,1
0.597,29,0.179,0.194,1,0.336,0.508,0.289,2
0.575,20,0.826,0.467,1,0.548,0.634,0.536,2
0.791,40,0.325,0.192,1,0.548,0.524,0.189,1
0.433,10,0.274,0.144,3,0.185,0.362,0.286,2
0.655,33,0.08,0.264,3,0.482,0.512,0.436,2
0.69,39,0.226,0.429,1,0.322,0.882,0.806,1
0.513,13,0.173,0.006,3,0.163,0.846,0.65,2
0.55,29,0.838,0.729,1,0.215,0.705,0.625,2
0.721,32,0.132,0.101,3,0.322,0.646,0.55,1
0.431,10,0.199,0.365,3,0.221,0.661,0.95,6
0.599,29,0.564,0.698,1,0.245,0.457,0.078,1
0.541,23,0.141,0.318,1,0.136,0.547,0.175,2
0.353,2,0.124,0.151,3,0.304,0.728,0.811,3
0.504,12,0.383,0.483,1,0.356,0.508,0.064,2
0.522,29,0.436,0.328,1,0.021,0.681,0.911,2
0.221,10,0.194,0.153,4,0.096,0.764,0.9,3
0.673,38,0.573,0.176,1,0.136,0.626,0.972,1
0.296,6,0.107,0.163,4,0.116,0.492,0.164,3
0.7,32,0.238,0.293,3,0.091,0.417,0.3,1
0.65,22,0.444,0.527,1,0.021,0.358,0.256,1
0.498,29,0.684,0.668,1,0.061,0.823,0.864,2
0.713,33,0.361,0.033,3,0.319,0.736,0.889,1
0.757,38,0.214,0.115,3,0.211,0.689,0.783,7
0.723,23,0.111,0.177,2,0.426,0.673,0.906,1
0.672,23,0.135,0.206,1,0.048,0.512,0.064,1
0.565,24,0.75,0.709,1,0.289,0.724,0.875,2
0.767,31,0.16,0.092,2,0.712,0.638,0.569,1
0.684,22,0.852,0.157,1,0.215,0.571,0.047,1
0.535,24,0.857,0.675,1,0.064,0.89,0.767,2
0.706,29,0.29,0.441,1,0.258,0.661,0.944,1
0.657,23,0.396,0.158,3,0.144,0.61,0.503,1
0.464,12,0.311,0.361,1,0.183,0.634,0.836,2
0.538,12,0.496,0.666,1,0.129,0.587,0.067,2
0.494,31,0.185,0.348,3,0.061,0.587,0.453,2
0.556,33,0.244,0.377,3,0.198,0.114,0.169,1
0.541,29,0.647,0.616,1,0.129,0.539,0.194,2
0.096,1,0.027,0.008,4,0.107,0.138,0.194,3
0.395,11,0.128,0.147,3,0.38,0.492,0.192,3
0.69,32,0.152,0.634,2,0.262,0.705,0.583,1
0.577,31,0.252,0.23,3,0.262,0.713,0.825,2
0.572,31,0.183,0.216,3,0.245,0.689,0.833,2
0.698,22,0.292,0.086,3,0.611,0.535,0.044,1
0.274,2,0.093,0.157,3,0.163,0.559,0.483,3
0.551,29,0.647,0.067,1,0.271,0.547,0.481,2
0.595,33,0.123,0.222,3,0.537,0.669,0.944,2
0.394,29,0.181,0.893,1,0.048,0.402,0.35,2
0.674,22,0.177,0.032,1,0.319,0.488,0.086,1
0.629,32,0.304,0.332,3,0.375,0.571,0.103,1
0.5,31,0.187,0.426,3,0.183,0.472,0.325,2
0.36,4,0.252,0.067,3,0.173,0.78,0.614,3
0.608,24,0.354,0.326,3,0.211,0.732,0.903,1
0.557,29,0.466,0.884,1,0.068,0.598,0,1
0.398,29,0.242,0.606,1,0.183,0.531,0.044,2
0.683,22,0.084,0.322,1,0.177,0.508,0.169,1
0.542,10,0.443,0.113,3,0.399,0.567,0.022,2
0.442,12,0.236,0.334,1,0.215,0.378,0.231,2
0.343,20,0.068,0.098,1,0.259,0.461,0.117,2
0.442,11,0.013,0.106,3,0.407,0.547,0.089,5
0.495,29,0.28,0.28,1,0.328,0.575,0.125,2
0.575,20,0.812,0.777,1,0.65,0.681,0.633,2
0.769,38,0.241,0.098,3,0.259,0.681,0.85,7
0.78,39,0.485,0.222,3,0.526,0.445,0.119,7
0.684,24,0.583,0.069,3,0.231,0.787,0.836,1
0.673,29,0.823,0.241,1,0.336,0.469,0.275,1
0.645,23,0.142,0.295,2,0.061,0.563,0.458,1
0.732,38,0.168,0.237,3,0.043,0.705,0.75,7
0.197,6,0.075,0.054,4,0.24,0.677,0.936,3
0.447,29,0.43,0.249,1,0.107,0.657,0.95,2
0.441,11,0.221,0.296,3,0.137,0.63,0.939,5
0.356,10,0.095,0.085,3,0.224,0.756,0.844,6
0.609,29,0.97,0.375,1,0.043,0.555,0.431,2
0.531,31,0.201,0.107,3,0.156,0.453,0.119,2
0.699,22,0.769,0.107,1,0.077,0.531,0.369,1
0.382,29,0.206,0.166,1,0.091,0.724,0.906,2
0.711,22,0.9,0.006,1,0.091,0.555,0.136,1
0.715,32,0.524,0.236,3,0.107,0.681,0.633,1
0.588,29,0.448,0.054,1,0.077,0.756,0.808,1
0.752,39,0.192,0.155,3,0.375,0.709,0.858,7
0.531,32,0.075,0.142,3,0.172,0.551,0.45,5
0.45,12,0.203,0.318,1,0.122,0.642,0.953,2
0.156,10,0.182,0.087,4,0.043,0.827,0.867,3
0.453,12,0.328,0.528,1,0.068,0.547,0.117,2
0.454,12,0.208,0.336,1,0.24,0.567,0.219,2
0.785,38,0.208,0.227,3,0.623,0.669,0.939,7
0.512,29,0.326,0.365,1,0.346,0.587,0.036,2
0.662,24,0.14,0.116,2,0.043,0.661,0.939,1
0.517,12,0.463,0.595,1,0.129,0.386,0.256,2
0.523,29,0.212,0.229,1,0.086,0.476,0.267,2
0.591,12,0.796,0.759,1,0.501,0.642,0.625,2
0.764,40,0.21,0.277,2,0.155,0.677,0.933,7
0.607,23,0.404,0.199,3,0.077,0.72,0.842,1
0.684,29,0.308,0.445,1,0.064,0.874,0.744,1
0.379,12,0.215,0.676,1,0.137,0.516,0.15,2
0.655,33,0.594,0.172,3,0.752,0.744,0.6,2
0.605,24,0.158,0.331,3,0.043,0.382,0.186,1
0.522,13,0.4,0.176,3,0.107,0.661,0.547,2
0.608,24,0.167,0.353,3,0.043,0.425,0.083,1
0.527,31,0.171,0.336,3,0.116,0.496,0.219,2
0.555,29,0.785,0.538,1,0.231,0.547,0.428,2
0.689,22,0.217,0.375,1,0.086,0.413,0.272,1
0.644,33,0.465,0.265,3,0.289,0.181,0.339,1
0.424,12,0.11,0.27,1,0.211,0.516,0.289,2
0.395,12,0.04,0.213,1,0.068,0.61,0.008,2
0.576,24,0.216,0.434,3,0.269,0.492,0.061,1
0.596,23,0.664,0.144,1,0,0.563,0.192,1
0.669,24,0.131,0.11,2,0.061,0.701,0.9,1
0.535,23,0.769,0.757,1,0.24,0.626,0.519,2
0.573,22,0.049,0.136,1,0.061,0.555,0.428,1
0.754,38,0.192,0.207,2,0.107,0.311,0.292,7
0.587,23,0.455,0.362,3,0.03,0.559,0.189,1
0.11,4,0.089,0.017,4,0,0.78,0.856,4
0.445,12,0.183,0.312,1,0.215,0.492,0.097,2
0.713,32,0.52,0.232,3,0.086,0.713,0.706,1
0.42,23,0.181,0.184,1,0.328,0.457,0.292,2
0.516,10,0.383,0.148,3,0.211,0.205,0.272,2
0.563,32,0.127,0.03,3,0.064,0.417,0.381,2
0.686,23,0.221,0.055,1,0.089,0.622,0.975,1
0.464,26,0.263,0.322,3,0.043,0.594,0.481,5
0.336,10,0.123,0.126,3,0.163,0.327,0.122,6
0.607,29,0.099,0.214,1,0.089,0.406,0.325,1
0.622,29,0.984,0.355,1,0.107,0.531,0.353,2
0.659,23,0.137,0.359,2,0.313,0.5,0.083,1
0.441,33,0.257,0.124,3,0.096,0.768,0.692,5
0.689,23,0.65,0.164,1,0,0.563,0.114,1
0.527,33,0.252,0.414,3,0.322,0.457,0.158,2
0.47,30,0.462,0.809,1,0.043,0.551,0.044,2
0.609,29,0.9,0.423,1,0.387,0.571,0.328,2
0.322,10,0.114,0.186,3,0.048,0.311,0.094,6
0.718,32,0.443,0.114,3,0.129,0.705,0.694,1
0.526,23,0.345,0.019,3,0.043,0.744,0.856,1
0.414,29,0.29,0.734,1,0.03,0.48,0.417,2
0.461,29,0.382,0.282,1,0.172,0.598,0.978,2
0.759,39,0.436,0.261,1,0.279,0.728,0.797,1
0.68,21,0.185,0.092,3,0.043,0.669,0.722,1
0.753,38,0.387,0.093,3,0,0.701,0.653,7
0.47,11,0.043,0.137,3,0.414,0.512,0.181,5
0.751,39,0.383,0.276,3,0.734,0.614,0.514,7
0.712,32,0.492,0.246,3,0.163,0.772,0.722,1
0.733,33,0.557,0.158,3,0.417,0.394,0.306,1
0.584,23,0.448,0.338,3,0,0.531,0.175,1
0.569,24,0.127,0.302,3,0.125,0.354,0.103,1
0.602,29,0.679,0.41,1,0.077,0.358,0.322,1
0.604,29,0.373,0.907,1,0.215,0.638,0.578,1
0.691,22,0.835,0.079,1,0.064,0.417,0.181,1
0.656,29,0.153,0.31,1,0.344,0.311,0.392,1
0.589,32,0.383,0.126,3,0.266,0.425,0.15,1
0.649,32,0.323,0.125,3,0.224,0.732,0.606,2
0.558,29,0.614,0.301,1,0.107,0.394,0.136,2
0.589,29,0.692,0.21,1,0.283,0.362,0.281,2
0.639,31,0.233,0.483,3,0.259,0.587,0.011,1
0.668,29,0.626,0.391,1,0.192,0.492,0.344,1
0.589,30,0.917,0.453,1,0.048,0.378,0.356,2
0.596,29,0.92,0.447,1,0.077,0.433,0.372,2
0.644,31,0.249,0.481,3,0.271,0.594,0.017,1
0.671,31,0.442,0.254,3,0.429,0.685,0.919,1
0.503,33,0.21,0.391,3,0.298,0.535,0.042,2
0.709,32,0.328,0.112,3,0.451,0.602,0.003,1
0.295,6,0.128,0.138,4,0.328,0.563,0.042,3
0.55,19,0.68,0.788,1,0,0.575,0.125,2
0.655,31,0.25,0.328,3,0.591,0.606,0.992,1
0.371,12,0.038,0.164,1,0.173,0.445,0.314,2
0.591,30,0.782,0.783,1,0.684,0.63,0.525,2
0.463,23,0.288,0.27,3,0,0.677,0.806,5
0.568,29,0.608,0.726,1,0.136,0.512,0.358,2
0.332,10,0.266,0.12,3,0.107,0.811,0.878,6
0.563,29,0.791,0.577,1,0.482,0.673,0.7,2
0.512,29,0.375,0.426,1,0.279,0.366,0.153,2
0.595,33,0.076,0.133,3,0.455,0.539,0.089,2
0.558,29,0.798,0.717,1,0.376,0.783,0.739,2
0.576,12,0.701,0.844,1,0.389,0.543,0.317,2
0.388,33,0.121,0.239,3,0.107,0.551,0.014,2
0.483,12,0.268,0.357,1,0.213,0.39,0.219,2
0.517,12,0.423,0.358,1,0.144,0.394,0.175,2
0.294,10,0.045,0.047,4,0.183,0.772,0.881,3
0.671,22,0.577,0.5,1,0.204,0.327,0.208,1
0.401,29,0.215,0.805,1,0.215,0.516,0.158,2
0.574,22,0.034,0.113,1,0.107,0.772,0.864,1
0.636,29,0.701,0.069,1,0.183,0.598,0.014,1
0.728,32,0.452,0.067,3,0.236,0.543,0.4,1
0.78,40,0.136,0.139,2,0.173,0.661,0.814,7
0.615,22,0.187,0.172,1,0.021,0.449,0.314,1
0.629,22,0.045,0.171,1,0.192,0.614,0.981,1
0.457,12,0.29,0.414,1,0.061,0.531,0.414,2
0.609,29,0.947,0.39,1,0.107,0.457,0.297,2
0.357,10,0.14,0.208,3,0.15,0.5,0.131,6
0.634,30,0.34,0.341,1,0.03,0.362,0.333,1
0.474,11,0.013,0.114,3,0.215,0.528,0.044,2
0.547,13,0.364,0.186,3,0.077,0.732,0.603,2
0.671,23,0.078,0.199,3,0.068,0.65,0.817,1
0.566,29,0.551,0.744,1,0.021,0.433,0.339,2
0.655,24,0.561,0.114,3,0.258,0.701,0.922,1
0.513,12,0.366,0.349,1,0.152,0.508,0.306,2
0.24,10,0.089,0.058,4,0.048,0.803,0.861,3
0.503,4,0.135,0.424,3,0.15,0.524,0.456,5
0.244,10,0.06,0.066,3,0,0.535,0.133,6
0.622,29,0.565,0.168,1,0.061,0.661,0.931,1
0.398,29,0.167,0.521,1,0.336,0.469,0.158,2
0.336,4,0.199,0.182,3,0.061,0.465,0.375,3
0.507,12,0.474,0.448,1,0.096,0.618,0.983,2
0.293,1,0.093,0.063,4,0.077,0.311,0.219,3
0.576,29,0.833,0.529,1,0.577,0.776,0.683,2
0.204,2,0.241,0.122,4,0.091,0.705,0.658,6
0.63,29,0.504,0.12,1,0.137,0.74,0.778,1
0.533,13,0.435,0.155,3,0.086,0.787,0.611,2
0.497,12,0.46,0.38,1,0.301,0.461,0.3,2
0.624,23,0.581,0.201,1,0.021,0.563,0.4,1
0.457,20,0.443,0.69,1,0,0.579,0.064,2
0.639,22,0.592,0.227,1,0.116,0.594,0.422,1
0.647,30,0.848,0.23,1,0.429,0.791,0.747,2
0.489,29,0.164,0.334,1,0.173,0.52,0.114,2
0.604,32,0.042,0.213,3,0.288,0.472,0.306,2
0.697,22,0.757,0.059,1,0.168,0.476,0.211,1
0.553,22,0.342,0.279,3,0.077,0.567,0.047,1
0.687,29,0.203,0.367,1,0.224,0.402,0.325,1
0.442,4,0.14,0.261,3,0.096,0.795,0.642,5
0.687,23,0.432,0.586,1,0.061,0.665,0.939,1
0.542,32,0.24,0.015,3,0.077,0.563,0.231,2
0.755,39,0.335,0.15,3,0.125,0.394,0.242,7
0.601,29,0.397,0.892,1,0.283,0.488,0.297,1
0.604,23,0.509,0.062,3,0,0.5,0.119,1
0.555,30,0.777,0.335,1,0.375,0.646,0.564,2
0.258,10,0.072,0.169,4,0.259,0.406,0.286,6
0.547,29,0.819,0.486,1,0.211,0.421,0.375,2
0.246,1,0.113,0.118,4,0.354,0.843,0.647,3
0.542,32,0.218,0.316,3,0.304,0.421,0.289,2
0.47,12,0.31,0.37,1,0.144,0.508,0.322,2
0.334,10,0.096,0.117,4,0.24,0.272,0.153,3
0.667,23,0.36,0.137,1,0.091,0.567,0.439,1
0.695,32,0.236,0.582,2,0.198,0.665,0.547,1
0.606,29,0.524,0.632,1,0.413,0.63,0.972,1
0.689,22,0.637,0.499,3,0.077,0.437,0.242,1
0.385,10,0.303,0.139,3,0.043,0.457,0.047,6
0.499,29,0.402,0.386,1,0.089,0.583,0.022,2
0.367,9,0.059,0.16,1,0.211,0.587,0.019,2
0.502,29,0.293,0.307,1,0.308,0.579,0.089,2
0.456,13,0.241,0.217,3,0.122,0.76,0.894,6
0.638,29,0.563,0.198,1,0.122,0.602,0.469,1
0.306,17,0.128,0.107,3,0.021,0.583,0.164,6
0.376,16,0.225,0.706,1,0,0.602,0.986,2
0.573,24,0.196,0.164,3,0.064,0.559,0.075,1
0.542,23,0.8,0.484,1,0.258,0.717,0.692,2
0.411,29,0.255,0.751,1,0.086,0.555,0.169,2
0.64,22,0.793,0.428,1,0.107,0.76,0.7,2
0.553,22,0.367,0.251,3,0.043,0.543,0.172,1
0.678,22,0.574,0.474,1,0.173,0.37,0.108,1
0.829,40,0.369,0.304,1,0.279,0.264,0.297,7
0.503,29,0.405,0.53,1,0.215,0.535,0.064,2
0.642,29,0.209,0.343,1,0.03,0.295,0.231,1
0.553,33,0.134,0.232,3,0.31,0.705,0.917,2
0.594,29,0.826,0.674,1,0.365,0.713,0.786,2
0.316,18,0.131,0.553,1,0.344,0.567,0.053,2
0.474,26,0.221,0.363,3,0.144,0.5,0.081,2
0.32,3,0.164,0.18,3,0.096,0.835,0.625,3
0.63,20,0.762,0.204,1,0.354,0.488,0.119,1
0.294,10,0.252,0.039,3,0,0.673,0.933,6
0.757,39,0.482,0.068,1,0.168,0.732,0.681,1
0.597,23,0.036,0.192,3,0.322,0.614,0.489,2
0.62,23,0.109,0.221,1,0.125,0.583,0.478,1
0.421,13,0.429,0.252,3,0.232,0.803,0.622,2
0.502,29,0.269,0.331,1,0.152,0.504,0.275,2
0.395,12,0.244,0.698,1,0.048,0.685,0.928,2
0.663,29,0.791,0.181,1,0.298,0.685,0.75,2
0.693,31,0.497,0.362,3,0.15,0.618,0.983,1
0.693,23,0.533,0.378,1,0.137,0.697,0.594,7
0.537,19,0.532,0.184,1,0,0.492,0.139,2
0.522,29,0.198,0.257,1,0.048,0.492,0.383,2
0.762,38,0.227,0.112,3,0.192,0.697,0.861,7
0.641,33,0.29,0.067,3,0.387,0.732,0.889,1
0.161,10,0.059,0.057,4,0.086,0.685,0.933,3
0.59,32,0.433,0.071,3,0.243,0.594,0.394,2
0.567,33,0.061,0.113,3,0.319,0.476,0.1,2
0.352,4,0.223,0.209,3,0.068,0.445,0.403,3
0.64,31,0.134,0.35,3,0.215,0.594,0.028,1
0.719,31,0.207,0.388,3,0.682,0.85,0.772,1
0.704,39,0.421,0.327,1,0.061,0.866,0.847,1
0.735,33,0.236,0.187,2,0.405,0.327,0.397,1
0.627,29,0.919,0.363,1,0.204,0.622,0.514,2
0.601,29,0.229,0.405,1,0.107,0.61,0.014,1
0.567,31,0.2,0.2,3,0.347,0.776,0.794,2
0.694,31,0.481,0.384,3,0.365,0.669,0.939,1
0.63,32,0.312,0.251,3,0.258,0.48,0.375,1
0.567,34,0.388,0.162,3,0.644,0.35,0.372,2
0.476,12,0.232,0.193,1,0.152,0.559,0.067,2
0.57,22,0.813,0.273,1,0.125,0.78,0.772,2
0.421,29,0.277,0.773,1,0.089,0.496,0.142,2
0.543,29,0.341,0.326,1,0.228,0.449,0.15,2
0.14,10,0.048,0.058,4,0.198,0.929,0.758,3
0.346,4,0.191,0.159,3,0.03,0.795,0.681,3
0.647,29,0.401,0.774,1,0.096,0.543,0.314,1
0.219,10,0.043,0.215,4,0.219,0.205,0.186,3
0.966,40,0.714,0.441,3,0.602,0.717,0.9,7
0.598,29,0.929,0.471,1,0.258,0.429,0.35,2
0.561,30,0.68,0.428,1,0.144,0.516,0.414,2
0.58,30,0.762,0.125,1,0.376,0.72,0.6,2
0.457,29,0.261,0.287,1,0.021,0.677,0.914,2
0.643,33,0.281,0.375,3,0.319,0.362,0.117,1
0.694,22,0.116,0.766,2,0.365,0.492,0.3,1
0.501,29,0.418,0.339,1,0.243,0.52,0.1,2
0.515,29,0.695,0.057,1,0.144,0.606,0.983,2
0.271,6,0.151,0.116,4,0.089,0.445,0.186,3
0.566,22,0.035,0.108,1,0.021,0.673,0.942,1
0.691,23,0.12,0.08,2,0.346,0.575,0.139,1
0.712,39,0.194,0.356,1,0.086,0.902,0.722,1
0.638,23,0.555,0.019,3,0.021,0.543,0.078,1
0.515,29,0.381,0.373,1,0.144,0.642,0.961,2
0.535,32,0.094,0.059,3,0.501,0.567,0.075,2
0.263,10,0.156,0.03,4,0.211,0.854,0.808,6
0.607,24,0.205,0.083,3,0.107,0.52,0.058,1
0.624,22,0.399,0.532,1,0.064,0.346,0.319,1
0.787,32,0.382,0.197,3,0.435,0.764,0.689,1
0.243,10,0.101,0.088,4,0.152,0.453,0.028,6
0.526,29,0.369,0.326,1,0.289,0.524,0.178,2
0.503,12,0.475,0.418,1,0.299,0.512,0.422,2
0.483,29,0.172,0.349,1,0.136,0.453,0.186,2
0.651,22,0.08,0.323,1,0.215,0.472,0.278,1
0.396,23,0.169,0.094,1,0.086,0.543,0.258,2
0.692,22,0.806,0.122,1,0.048,0.638,0.944,1
0.658,29,0.151,0.209,1,0.048,0.335,0.378,1
0.763,23,0.608,0.572,3,0.068,0.52,0.403,7
0.485,31,0.101,0.061,3,0.077,0.602,0.983,2
0.756,39,0.475,0.376,1,0.537,0.795,0.611,1
0.636,22,0.06,0.266,2,0.163,0.646,0.956,1
0.471,13,0.325,0.218,3,0,0.417,0.292,5
0.352,10,0.266,0.113,3,0.172,0.85,0.85,6
0.396,2,0.069,0.193,3,0.24,0.614,0,3
0.343,4,0.168,0.284,3,0.043,0.638,0.539,3
0.615,24,0.519,0.284,3,0.13,0.421,0.108,1
0.787,40,0.127,0.063,2,0.495,0.567,0.186,7
0.631,23,0.441,0.199,3,0.137,0.504,0.089,1
0.501,12,0.421,0.38,1,0.03,0.445,0.325,2
0.593,13,0.317,0.092,3,0.061,0.89,0.753,2
0.535,30,0.88,0.594,1,0.11,0.205,0.375,2
0.278,10,0.098,0.079,4,0.183,0.488,0.025,6
0.633,33,0.599,0.159,3,0.624,0.717,0.575,2
0.461,29,0.308,0.209,1,0.251,0.654,0.683,2
0.617,29,0.365,0.59,1,0.116,0.366,0.069,1
0.975,40,0.651,0.381,3,0.74,0.539,0.039,7
0.595,23,0.062,0.175,1,0.048,0.504,0.394,1
0.411,33,0.215,0.127,3,0.048,0.791,0.728,5
0.783,35,0.303,0.223,1,0.516,0.472,0.278,7
0.65,23,0.526,0.196,1,0.021,0.626,0.975,1
0.573,13,0.226,0.063,3,0.288,0.791,0.617,2
0.494,24,0.739,0.65,1,0.048,0.89,0.714,2
0.655,22,0.802,0.331,1,0.116,0.744,0.697,2
0.643,23,0.052,0.259,3,0.423,0.591,0.503,2
0.275,10,0.092,0.15,3,0.048,0.469,0.164,6
0.327,10,0.11,0.092,3,0.11,0.724,0.914,6
0.621,23,0.35,0.249,3,0.193,0.74,0.783,1
0.594,29,0.844,0.231,1,0.283,0.744,0.719,2
0.671,22,0.767,0.314,1,0.279,0.551,0.258,1
0.622,22,0.116,0.259,1,0.03,0.567,0.017,1
0.499,33,0.22,0.388,3,0.271,0.472,0.133,2
0.583,29,0.829,0.5,1,0.593,0.665,0.625,2
0.622,23,0.077,0.13,2,0.129,0.709,0.894,1
0.224,2,0.118,0.086,4,0.198,0.476,0.144,3
0.332,18,0.131,0.545,1,0.381,0.484,0.267,2
0.749,38,0.198,0.215,2,0.089,0.331,0.306,7
0.642,32,0.303,0.136,3,0.357,0.756,0.825,1
0.648,22,0.127,0.299,1,0.064,0.528,0.297,1
0.723,32,0.124,0.098,2,0.107,0.327,0.294,1
0.472,29,0.242,0.272,1,0.198,0.386,0.214,2
0.702,22,0.189,0.394,1,0.204,0.555,0.453,1
0.558,19,0.711,0.808,1,0.091,0.602,0.125,2
0.555,13,0.219,0.061,3,0.24,0.827,0.631,2
0.443,32,0.379,0.194,3,0.269,0.63,0.939,5
0.628,32,0.072,0.131,3,0.261,0.74,0.761,2
0.544,29,0.5,0.364,1,0.258,0.5,0.333,2
0.543,30,0.789,0.32,1,0.346,0.543,0.436,2
0.582,32,0.189,0.291,3,0.116,0.768,0.864,2
0.714,23,0.624,0.518,3,0.021,0.606,0.017,7
0.6,32,0.333,0.191,3,0.304,0.665,0.575,2
0.643,29,0.802,0.172,1,0.279,0.508,0.178,1
0.646,23,0.221,0.079,3,0.15,0.591,0.039,1
0.681,29,0.222,0.364,1,0.064,0.358,0.169,1
0.491,13,0.271,0.083,3,0.173,0.319,0.317,5
